URL,Email,SearchTerm,Location,SourceFile
https://www.vbcf.org/transportation-resources/,nikki@vbcf.org,breast cancer charities contact email,Baltimore,baltimore_breast_cancer_charities_contact_email.csv
https://www.cancer.gov/about-nci/overview/contributing,NCIinfo@nih.gov,breast cancer charities contact email,Baltimore,baltimore_breast_cancer_charities_contact_email.csv
https://www.cancersupportcommunity.org/find-location-near-you,partners@cancersupportcommunity.org,breast cancer charities contact email,Baltimore,baltimore_breast_cancer_charities_contact_email.csv
https://www.uclahealth.org/cancer/about-us/community/breast-cancer-partnerships,bkahnmills@mednet.ucla.edu,breast cancer charities contact email,Baltimore,baltimore_breast_cancer_charities_contact_email.csv
https://patch.com/pennsylvania/springfield-pa/breast-cancer-support-groups-in-the-delaware-valley,lorraine_curtis@chs.net,breast cancer support groups contact email,Philadelphia,philadelphia_breast_cancer_support_groups_contact_email.csv
https://www.komen.org/support-resources/support/social-support/,helpline@komen.org,breast cancer support groups contact email,Philadelphia,philadelphia_breast_cancer_support_groups_contact_email.csv
https://cancernepa.org/cancer-information/support-groups/,Hannah.chan@lvhn.org,breast cancer support groups contact email,Philadelphia,philadelphia_breast_cancer_support_groups_contact_email.csv
https://www.412thrive.org/resources,412Thrive@412Thrive.org,breast cancer support groups contact email,Philadelphia,philadelphia_breast_cancer_support_groups_contact_email.csv
https://giving.jefferson.edu/get-involved/the-friends-of-einstein/breast-cancer-advocacy-group.html,giving@jefferson.edu,breast cancer support groups contact email,Philadelphia,philadelphia_breast_cancer_support_groups_contact_email.csv
https://cansun.psu.edu/patient-support/,elengeri@phs.psu.edu,breast cancer support groups contact email,Philadelphia,philadelphia_breast_cancer_support_groups_contact_email.csv
https://facingcancertogether.witf.org/support-groups,facingcancertogether@witf.org,breast cancer support groups contact email,Philadelphia,philadelphia_breast_cancer_support_groups_contact_email.csv
https://www.inspirahealthnetwork.org/news/healthy-living/5-ways-support-group-can-help-you-through-cancer-journey,cancersupportcommunity@ihn.org,breast cancer support groups contact email,Philadelphia,philadelphia_breast_cancer_support_groups_contact_email.csv
https://www.med.upenn.edu/acc-cancer-research/breast-cancer-tce/,breastcancerclinicaltrials@pennmedicine.upenn.edu,breast cancer support groups contact email,Philadelphia,philadelphia_breast_cancer_support_groups_contact_email.csv
https://youngadultcancerdc.org/event-calendar/,erin@smithcenter.org,breast cancer support groups contact email,Baltimore,baltimore_breast_cancer_support_groups_contact_email.csv
https://www.cancercare.org/publications/178-a_helping_hand_the_2025_resource_guide_for_people_with_cancer,info@cancercare.org,breast cancer support groups contact email,Baltimore,baltimore_breast_cancer_support_groups_contact_email.csv
https://www.cancercare.org/tagged/young_adults,info@facingourrisk.org,breast cancer support groups contact email,Baltimore,baltimore_breast_cancer_support_groups_contact_email.csv
https://www.sistersnetworkinc.org/,infonet@sistersnetworkinc.org,breast cancer support groups contact email,Baltimore,baltimore_breast_cancer_support_groups_contact_email.csv
